mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm,opp_mp,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_game_score,opp_plus_minus,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_usg_pct,opp_off_rtg,opp_def_rtg,opp_bpm
240,42,84,.500,15,39,.385,24,29,.828,4,36,40,33,12,1,17,18,123,,,.636,.589,.464,.345,10.0,76.6,46.0,78.6,11.3,1.8,14.9,100.0,116.2,108.7,,240,42,91,.462,11,34,.324,20,22,.909,11,36,47,24,13,3,16,20,115,,,.571,.522,.374,.242,23.4,90.0,54.0,57.1,12.3,6.7,13.7,100.0,108.7,116.2,
240,43,93,.462,17,44,.386,7,12,.583,10,30,40,28,5,1,12,18,110,,,.560,.554,.473,.129,20.0,85.7,47.1,65.1,5.1,2.1,10.9,100.0,111.5,137.9,,240,51,88,.580,23,41,.561,11,17,.647,5,40,45,36,10,5,9,15,136,,,.712,.710,.466,.193,14.3,80.0,52.9,70.6,10.1,10.2,8.6,100.0,137.9,111.5,
240,45,95,.474,15,44,.341,15,22,.682,5,28,33,31,7,6,4,20,120,,,.573,.553,.463,.232,10.6,82.4,40.7,68.9,7.0,11.3,3.7,100.0,119.4,132.4,,240,47,84,.560,17,31,.548,22,22,1.000,6,42,48,32,2,2,13,21,133,,,.710,.661,.369,.262,17.6,89.4,59.3,68.1,2.0,3.9,12.2,100.0,132.4,119.4,
240,51,87,.586,17,34,.500,16,18,.889,6,36,42,32,11,1,16,22,135,,,.711,.684,.391,.207,18.8,80.0,54.5,62.7,10.6,1.9,14.4,100.0,130.0,102.0,,240,38,82,.463,10,29,.345,20,28,.714,9,26,35,26,9,5,21,16,106,,,.562,.524,.354,.341,20.0,81.3,45.5,68.4,8.7,9.4,18.2,100.0,102.0,130.0,
240,44,90,.489,16,42,.381,9,13,.692,10,30,40,32,5,5,18,22,113,,,.590,.578,.467,.144,24.4,85.7,52.6,72.7,4.9,8.6,15.8,100.0,111.9,125.7,,240,46,85,.541,13,27,.481,22,27,.815,5,31,36,30,8,9,11,17,127,,,.655,.618,.318,.318,14.3,75.6,47.4,65.2,7.9,18.8,10.2,100.0,125.7,111.9,
240,49,95,.516,9,31,.290,18,24,.750,15,35,50,27,8,6,13,27,125,,,.592,.563,.326,.253,31.9,83.3,56.2,55.1,7.8,11.1,11.0,100.0,121.4,126.2,,240,44,85,.518,13,31,.419,29,36,.806,7,32,39,29,11,6,12,16,130,,,.645,.594,.365,.424,16.7,68.1,43.8,65.9,10.7,9.4,10.6,100.0,126.2,121.4,
240,39,89,.438,9,33,.273,15,19,.789,10,38,48,21,7,5,15,18,102,,,.524,.489,.371,.213,23.3,76.0,51.6,53.8,7.2,7.9,13.3,100.0,104.6,100.5,,240,35,89,.393,9,26,.346,19,22,.864,12,33,45,27,6,5,12,18,98,,,.497,.444,.292,.247,24.0,76.7,48.4,77.1,6.2,8.9,10.8,100.0,100.5,104.6,
240,52,93,.559,13,33,.394,10,14,.714,7,35,42,29,5,6,10,12,127,,,.640,.629,.355,.151,18.4,76.1,50.0,55.8,5.0,8.2,9.2,100.0,126.6,121.6,,240,50,98,.510,11,25,.440,11,16,.688,11,31,42,37,9,5,8,12,122,,,.581,.566,.255,.163,23.9,81.6,50.0,74.0,9.0,8.3,7.1,100.0,121.6,126.6,
240,45,91,.495,15,37,.405,18,22,.818,14,27,41,29,10,1,10,15,123,,,.611,.577,.407,.242,32.6,73.0,51.3,64.4,10.7,1.8,9.0,100.0,131.1,114.1,,240,40,82,.488,8,27,.296,19,20,.950,10,29,39,23,7,2,16,14,107,,,.589,.537,.329,.244,27.0,67.4,48.8,57.5,7.5,3.7,15.0,100.0,114.1,131.1,
240,45,85,.529,13,32,.406,7,12,.583,11,30,41,30,10,5,15,20,110,,,.609,.606,.376,.141,27.5,75.0,51.3,66.7,10.5,8.8,14.2,100.0,115.9,127.5,,240,45,87,.517,11,30,.367,20,25,.800,10,29,39,27,12,3,11,12,121,,,.617,.580,.345,.287,25.0,72.5,48.8,60.0,12.6,5.7,10.1,100.0,127.5,115.9,
