fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,Location,Opponent,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,opp_Opponent
43,69,0.623,13,27,0.481,32,43,0.744,3,32,35,27,6,2,15,24,131,0.745,0.717,0.391,0.623,11.5,72.7,50.0,62.8,6.1,4.0,14.6,133.2,131.2,Home,ORL,45,88,0.511,18,38,0.474,21,28,0.75,12,23,35,27,7,1,12,33,129,0.643,0.614,0.432,0.318,27.3,88.5,50.0,60.0,7.1,2.4,10.7,131.2,133.2,DAL
31,76,0.408,6,29,0.207,19,26,0.731,9,22,31,18,4,4,17,24,87,0.497,0.447,0.382,0.342,20.0,71.0,40.8,58.1,4.3,8.0,16.3,94.1,130.9,Away,MIN,45,80,0.563,13,30,0.433,18,30,0.6,9,36,45,31,6,4,10,24,121,0.649,0.644,0.375,0.375,29.0,80.0,59.2,68.9,6.5,8.5,9.7,130.9,94.1,DAL
40,81,0.494,16,39,0.41,21,23,0.913,8,34,42,22,9,1,21,19,117,0.642,0.593,0.481,0.284,20.5,87.2,53.8,55.0,8.7,1.7,18.7,113.0,124.6,Home,MIL,50,88,0.568,12,30,0.4,17,25,0.68,5,31,36,34,13,2,12,21,129,0.652,0.636,0.341,0.284,12.8,79.5,46.2,68.0,12.6,4.8,10.8,124.6,113.0,DAL
42,87,0.483,17,43,0.395,17,23,0.739,8,36,44,28,6,4,10,16,118,0.607,0.58,0.494,0.264,18.6,69.2,46.3,66.7,6.2,6.3,9.3,122.4,105.8,Away,PHI,40,93,0.43,8,29,0.276,14,20,0.7,16,35,51,20,8,5,12,21,102,0.501,0.473,0.312,0.215,30.8,81.4,53.7,50.0,8.3,11.4,10.5,105.8,122.4,DAL
46,91,0.505,19,43,0.442,8,13,0.615,6,39,45,25,7,3,11,12,119,0.615,0.61,0.473,0.143,14.6,83.0,51.1,54.3,7.1,5.2,10.2,120.2,108.1,Away,BRK,41,91,0.451,12,33,0.364,13,15,0.867,8,35,43,33,6,5,10,13,107,0.548,0.516,0.363,0.165,17.0,85.4,48.9,80.5,6.1,10.4,9.3,108.1,120.2,DAL
43,82,0.524,18,42,0.429,18,23,0.783,6,34,40,30,7,6,9,13,122,0.662,0.634,0.512,0.28,15.8,70.8,46.5,69.8,7.4,10.5,8.9,128.6,113.8,Away,NYK,42,94,0.447,14,37,0.378,10,11,0.909,14,32,46,27,5,2,14,19,108,0.546,0.521,0.394,0.117,29.2,84.2,53.5,64.3,5.3,5.0,12.4,113.8,128.6,DAL
53,91,0.582,15,38,0.395,25,33,0.758,11,43,54,30,8,3,12,23,146,0.692,0.665,0.418,0.363,28.2,78.2,57.4,56.6,7.7,5.9,10.2,141.0,107.2,Home,OKC,38,98,0.388,17,47,0.362,18,21,0.857,12,28,40,23,5,4,10,23,111,0.518,0.474,0.48,0.214,21.8,71.8,42.6,60.5,4.8,7.5,8.5,107.2,141.0,DAL
43,96,0.448,9,36,0.25,17,26,0.654,12,44,56,27,7,12,16,18,112,0.521,0.495,0.375,0.271,23.1,78.6,51.9,62.8,6.3,16.2,13.0,100.4,93.2,Home,WAS,44,106,0.415,7,32,0.219,9,15,0.6,12,40,52,27,9,7,16,25,104,0.462,0.448,0.302,0.142,21.4,76.9,48.1,61.4,8.1,11.7,12.4,93.2,100.4,DAL
49,92,0.533,11,30,0.367,7,10,0.7,8,47,55,28,6,10,16,14,116,0.602,0.592,0.326,0.109,20.5,78.3,55.6,57.1,5.8,16.7,14.2,112.8,90.4,Home,SAS,36,100,0.36,10,40,0.25,11,15,0.733,13,31,44,29,8,7,12,9,93,0.436,0.41,0.4,0.15,21.7,79.5,44.4,80.6,7.8,11.3,10.1,90.4,112.8,DAL
43,90,0.478,19,44,0.432,18,21,0.857,10,29,39,24,10,5,10,21,123,0.62,0.583,0.489,0.233,25.0,72.5,48.8,55.8,10.4,10.6,9.2,128.3,117.8,Home,PHO,40,83,0.482,15,36,0.417,18,24,0.75,11,30,41,20,7,4,16,21,113,0.604,0.572,0.434,0.289,27.5,75.0,51.3,50.0,7.3,8.7,14.6,117.8,128.3,DAL
