fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg
52,89,0.584,21,35,0.6,24,31,0.774,8,28,36,32,8,5,8,19,149,0.726,0.702,0.393,0.348,23.5,68.3,48.0,61.5,7.9,8.9,7.2,147.6,142.6,fda2aef2-6054-40ce-bfef-3350cd6cb2df,Away,1,51,95,0.537,20,39,0.513,22,27,0.815,13,26,39,35,5,4,11,22,144,0.674,0.642,0.411,0.284,31.7,76.5,52.0,68.6,5.0,7.4,9.3,142.6,147.6
36,78,0.462,12,32,0.375,22,26,0.846,8,29,37,23,7,2,19,17,106,0.593,0.538,0.41,0.333,21.1,78.4,49.3,63.9,7.1,3.6,17.5,107.1,118.3,5634f9c5-d36c-4c77-8c56-a4cd7dc7fefa,Home,0,47,88,0.534,12,32,0.375,11,16,0.688,8,30,38,30,13,5,15,17,117,0.616,0.602,0.364,0.182,21.6,78.9,50.7,63.8,13.1,10.9,13.6,118.3,107.1
37,82,0.451,13,39,0.333,25,26,0.962,0,35,35,20,9,6,11,13,112,0.599,0.53,0.476,0.317,0.0,71.4,38.0,54.1,8.8,8.3,10.5,109.4,103.5,66b6dcb0-cfe2-4998-a3fa-c9161e9034c2,Home,1,45,102,0.441,9,30,0.3,7,7,1.0,14,43,57,27,7,2,14,19,106,0.504,0.485,0.294,0.069,28.6,100.0,62.0,60.0,6.8,4.7,11.8,103.5,109.4
34,84,0.405,9,28,0.321,23,26,0.885,10,26,36,20,6,3,13,14,100,0.524,0.458,0.333,0.31,23.8,74.3,46.8,58.8,6.3,5.8,12.0,105.1,127.2,86689e79-ade3-4d1f-a452-86c79c424844,Home,0,46,86,0.535,11,34,0.324,18,19,0.947,9,32,41,33,9,7,13,20,121,0.641,0.599,0.395,0.221,25.7,76.2,53.2,71.7,9.5,12.5,12.1,127.2,105.1
44,88,0.5,13,38,0.342,29,37,0.784,12,36,48,28,6,4,12,21,130,0.623,0.574,0.432,0.42,26.1,73.5,50.5,63.6,5.8,7.1,10.3,126.3,121.5,bb285258-6de5-4e6a-8d97-5f2b2968ab87,Away,1,47,103,0.456,18,47,0.383,13,18,0.722,13,34,47,34,7,2,9,25,125,0.563,0.544,0.456,0.175,26.5,73.9,49.5,72.3,6.8,4.0,7.5,121.5,126.3
42,93,0.452,12,32,0.375,11,13,0.846,11,31,42,27,6,2,14,15,107,0.542,0.516,0.344,0.14,23.4,79.5,48.8,64.3,5.9,3.6,12.4,105.7,127.4,55144da0-9ef3-4f5d-ae99-e1e5b85fb418,Away,0,50,90,0.556,17,35,0.486,12,17,0.706,8,36,44,24,9,11,15,16,129,0.662,0.65,0.389,0.189,20.5,76.6,51.2,48.0,8.9,18.0,13.3,127.4,105.7
37,84,0.44,12,32,0.375,15,17,0.882,14,37,51,20,7,2,21,20,101,0.552,0.512,0.381,0.202,34.1,72.5,55.4,54.1,7.4,3.6,18.7,106.6,100.3,9df954a6-d978-4da2-9ef9-c47d701b7f34,Away,1,38,91,0.418,8,35,0.229,11,16,0.688,14,27,41,26,12,3,13,17,95,0.484,0.462,0.385,0.176,27.5,65.9,44.6,68.4,12.7,5.8,11.7,100.3,106.6
40,82,0.488,8,27,0.296,19,20,0.95,10,29,39,23,7,2,16,14,107,0.589,0.537,0.329,0.244,27.0,67.4,48.8,57.5,7.5,3.7,15.0,114.1,131.1,77406688-8b2c-495a-89cc-29ba43b7e715,Home,0,45,91,0.495,15,37,0.405,18,22,0.818,14,27,41,29,10,1,10,15,123,0.611,0.577,0.407,0.242,32.6,73.0,51.3,64.4,10.7,1.8,9.0,131.1,114.1
45,89,0.506,10,37,0.27,12,16,0.75,9,27,36,29,10,1,14,17,112,0.583,0.562,0.416,0.18,22.5,77.1,48.0,64.4,10.2,2.0,12.7,114.1,118.2,d3b7ff29-5428-43c9-9e1a-4bb4a12250f0,Home,0,47,86,0.547,14,36,0.389,8,10,0.8,8,31,39,28,6,5,17,12,116,0.642,0.628,0.419,0.116,22.9,77.5,52.0,59.6,6.1,9.6,15.8,118.2,114.1
54,94,0.574,13,32,0.406,19,25,0.76,9,40,49,32,5,7,9,13,140,0.667,0.644,0.34,0.266,23.1,81.6,55.7,59.3,4.8,10.9,7.9,135.3,111.2,749150be-1dc9-4a7b-ab2b-a5d2c6659a0a,Home,1,46,98,0.469,12,34,0.353,11,15,0.733,9,30,39,29,5,3,10,17,115,0.55,0.531,0.347,0.153,18.4,76.9,44.3,63.0,4.8,4.8,8.7,111.2,135.3
32,85,0.376,10,34,0.294,15,17,0.882,7,33,40,17,7,5,9,12,89,0.481,0.435,0.4,0.2,14.3,73.3,42.6,53.1,7.7,10.6,8.9,98.4,97.3,45354b97-251e-4054-bc6a-5cc099b39af3,Away,1,31,80,0.388,9,33,0.273,17,18,0.944,12,42,54,24,4,7,15,14,88,0.5,0.444,0.413,0.225,26.7,85.7,57.4,77.4,4.4,13.7,14.6,97.3,98.4
37,84,0.44,16,40,0.4,16,25,0.64,5,33,38,25,9,3,14,21,106,0.558,0.536,0.476,0.298,11.4,82.5,45.2,67.6,9.2,7.5,12.8,108.3,115.4,7007e590-9287-4aa0-979e-6de51a7d0fb5,Away,0,37,78,0.474,15,38,0.395,24,28,0.857,7,39,46,20,8,3,12,20,113,0.626,0.571,0.487,0.359,17.5,88.6,54.8,54.1,8.2,6.8,11.7,115.4,108.3
44,80,0.55,12,29,0.414,22,26,0.846,8,33,41,19,5,8,9,17,122,0.667,0.625,0.363,0.325,24.2,71.7,51.9,43.2,5.4,14.0,9.0,132.6,126.1,87f99cb5-76b2-44bb-b4fe-78f5a621beaa,Away,1,45,94,0.479,16,37,0.432,10,17,0.588,13,25,38,33,6,2,8,21,116,0.572,0.564,0.394,0.181,28.3,75.8,48.1,73.3,6.5,3.9,7.3,126.1,132.6
42,84,0.5,12,35,0.343,16,18,0.889,9,36,45,29,7,6,16,20,112,0.609,0.571,0.417,0.214,25.7,75.0,54.2,69.0,7.4,11.8,14.8,119.1,108.4,3beec859-bb2e-47f6-8403-d8d44032e776,Home,1,37,86,0.43,13,35,0.371,15,19,0.789,12,26,38,27,7,3,12,19,102,0.54,0.506,0.407,0.221,25.0,74.3,45.8,73.0,7.4,6.1,11.3,108.4,119.1
47,104,0.452,14,47,0.298,9,10,0.9,17,35,52,30,3,9,10,23,117,0.54,0.519,0.452,0.096,33.3,83.3,55.9,63.8,3.1,18.4,8.4,120.2,127.4,43c633d6-40ec-4d09-bab5-55411d9122ef,Home,0,43,87,0.494,17,38,0.447,21,27,0.778,7,34,41,28,5,6,7,15,124,0.627,0.592,0.437,0.31,16.7,66.7,44.1,65.1,5.1,10.5,6.6,127.4,120.2
34,72,0.472,11,30,0.367,21,25,0.84,8,26,34,22,7,4,18,18,100,0.602,0.549,0.417,0.347,21.6,57.8,41.5,64.7,7.7,6.6,17.8,110.5,130.4,a8bfb52b-bd70-4063-89b0-9097ff5ad1bd,Home,0,48,94,0.511,12,33,0.364,10,14,0.714,19,29,48,26,11,6,11,20,118,0.589,0.574,0.351,0.149,42.2,78.4,58.5,54.2,12.2,14.3,9.9,130.4,110.5
48,80,0.6,20,40,0.5,10,14,0.714,6,29,35,32,9,2,10,16,126,0.731,0.725,0.5,0.175,19.4,72.5,49.3,66.7,9.9,3.9,10.4,139.1,122.6,80487212-6de0-4e52-b054-ce51106171c5,Away,1,41,86,0.477,16,35,0.457,13,16,0.813,11,25,36,28,4,2,13,14,111,0.597,0.57,0.407,0.186,27.5,80.6,50.7,68.3,4.4,5.0,12.3,122.6,139.1
37,77,0.481,12,33,0.364,18,19,0.947,5,32,37,18,6,8,15,17,104,0.609,0.558,0.429,0.247,13.9,78.0,48.1,48.6,6.4,15.4,14.9,111.2,119.7,8a98edc3-a217-46a9-942e-defc2c06cc3a,Away,0,42,87,0.483,13,35,0.371,15,20,0.75,9,31,40,28,8,2,9,21,112,0.585,0.557,0.402,0.23,22.0,86.1,51.9,66.7,8.6,4.5,8.6,119.7,111.2
28,74,0.378,11,36,0.306,26,29,0.897,10,30,40,17,10,5,16,13,93,0.536,0.453,0.486,0.392,22.2,75.0,47.1,60.7,10.9,10.0,15.6,101.1,119.6,41cb260d-f5fb-4b3d-8823-f016253a1119,Home,0,41,84,0.488,17,34,0.5,11,12,0.917,10,35,45,32,10,7,16,22,110,0.616,0.589,0.405,0.143,25.0,77.8,52.9,78.0,10.9,18.4,15.2,119.6,101.1
45,86,0.523,13,31,0.419,13,15,0.867,8,34,42,29,15,7,12,13,116,0.626,0.599,0.36,0.174,21.1,81.0,52.5,64.4,15.8,14.9,11.5,122.0,108.3,a515ecf4-ea83-4cba-920a-9aff4362fe88,Away,1,39,81,0.481,15,34,0.441,10,15,0.667,8,30,38,21,6,4,17,16,103,0.588,0.574,0.42,0.185,19.0,78.9,47.5,53.8,6.3,7.3,16.3,108.3,122.0
44,77,0.571,14,33,0.424,23,27,0.852,7,33,40,26,8,8,17,21,125,0.703,0.662,0.429,0.351,21.2,68.8,49.4,59.1,8.2,13.3,16.1,128.7,120.5,5a24dc3f-bf17-4637-ae02-d39ea2cb9f36,Away,1,45,93,0.484,12,33,0.364,15,25,0.6,15,26,41,29,11,1,10,19,117,0.563,0.548,0.355,0.269,31.3,78.8,50.6,64.4,11.3,2.3,8.8,120.5,128.7
40,83,0.482,10,28,0.357,17,18,0.944,10,27,37,27,2,9,14,11,107,0.588,0.542,0.337,0.217,28.6,69.2,50.0,67.5,2.2,17.0,13.3,119.7,135.3,2f20b68b-94bb-4474-ab86-85582b86215c,Home,0,48,90,0.533,18,37,0.486,7,9,0.778,12,25,37,32,7,10,8,18,121,0.644,0.633,0.411,0.1,30.8,71.4,50.0,66.7,7.8,18.2,7.8,135.3,119.7
46,85,0.541,6,20,0.3,18,22,0.818,11,25,36,26,4,4,10,19,116,0.613,0.576,0.235,0.259,28.9,78.1,51.4,56.5,4.3,6.9,9.6,124.7,142.9,72c72542-088a-423d-8f48-7cc1a571043c,Home,0,50,86,0.581,17,28,0.607,16,22,0.727,7,27,34,28,7,3,8,21,133,0.695,0.68,0.326,0.256,21.9,71.1,48.6,56.0,7.5,4.6,7.7,142.9,124.7
40,90,0.444,14,36,0.389,14,20,0.7,11,32,43,28,8,5,8,16,108,0.547,0.522,0.4,0.222,21.2,76.2,45.7,70.0,8.6,10.2,7.5,116.6,115.5,e25a99f7-ca9f-4596-abb9-d1e8ce0a8cfb,Away,1,39,82,0.476,13,33,0.394,16,19,0.842,10,41,51,17,3,11,12,18,107,0.592,0.555,0.402,0.232,23.8,78.8,54.3,43.6,3.2,20.4,11.7,115.5,116.6
41,85,0.482,8,24,0.333,10,12,0.833,12,29,41,19,11,4,17,17,100,0.554,0.529,0.282,0.141,32.4,69.0,51.9,46.3,11.9,7.0,15.8,108.3,105.1,c12a1b70-918e-44b1-813b-02dba3f13427,Away,1,38,86,0.442,10,29,0.345,11,15,0.733,13,25,38,20,10,8,17,11,97,0.524,0.5,0.337,0.174,31.0,67.6,48.1,52.6,10.8,13.1,15.5,105.1,108.3
43,75,0.573,14,29,0.483,30,34,0.882,7,34,41,28,4,5,10,16,130,0.723,0.667,0.387,0.453,21.2,87.2,56.9,65.1,4.3,13.9,10.0,139.3,126.4,9fe47c10-547e-4a7b-8022-7455175f84e2,Away,1,44,88,0.5,23,52,0.442,7,11,0.636,5,26,31,32,3,2,9,25,118,0.636,0.631,0.591,0.125,12.8,78.8,43.1,72.7,3.2,4.3,8.8,126.4,139.3
31,76,0.408,11,27,0.407,22,27,0.815,9,29,38,18,6,1,16,21,95,0.541,0.48,0.355,0.355,20.0,59.2,40.4,58.1,6.6,2.0,15.4,104.4,119.8,25eeea29-e3ef-479c-9335-54acecf222a8,Away,0,39,92,0.424,12,42,0.286,19,25,0.76,20,36,56,29,10,6,10,18,109,0.529,0.489,0.457,0.272,40.8,80.0,59.6,74.4,11.0,12.2,8.8,119.8,104.4
34,90,0.378,7,33,0.212,27,32,0.844,7,41,48,22,10,2,7,20,102,0.49,0.417,0.367,0.356,13.5,87.2,48.5,64.7,9.9,4.2,6.3,100.8,98.9,d5424b0a-641d-40dc-b7cb-5bd1d740207e,Home,1,36,83,0.434,11,35,0.314,17,25,0.68,6,45,51,27,3,4,14,19,100,0.532,0.5,0.422,0.301,12.8,86.5,51.5,75.0,3.0,7.0,13.0,98.9,100.8
51,91,0.56,13,35,0.371,16,18,0.889,8,43,51,32,9,4,15,22,131,0.662,0.632,0.385,0.198,21.6,75.4,54.3,62.7,8.7,6.6,13.2,126.7,98.6,5f3ac79e-c8a6-47fb-a832-ba7fab05fc7b,Home,1,35,91,0.385,9,30,0.3,23,29,0.793,14,29,43,20,11,4,15,16,102,0.492,0.434,0.33,0.319,24.6,78.4,45.7,57.1,10.6,7.1,12.6,98.6,126.7
41,84,0.488,14,35,0.4,24,24,1.0,11,37,48,26,5,2,16,22,120,0.635,0.571,0.417,0.286,27.5,84.1,57.1,63.4,5.0,3.4,14.5,120.7,118.6,85ee6001-e272-4dd4-8574-e9fc3a9cc7fd,Home,1,42,88,0.477,11,30,0.367,23,27,0.852,7,29,36,27,10,2,11,16,118,0.591,0.54,0.341,0.307,15.9,72.5,42.9,64.3,10.1,4.1,9.9,118.6,120.7
41,87,0.471,12,26,0.462,11,11,1.0,10,53,63,28,5,3,21,22,105,0.572,0.54,0.299,0.126,25.0,86.9,62.4,68.3,5.0,5.6,18.6,105.0,92.0,539481ce-c3ce-4d08-bdfd-9cecf738da74,Away,1,30,89,0.337,8,35,0.229,24,28,0.857,8,30,38,17,16,7,8,13,92,0.454,0.382,0.393,0.315,13.1,75.0,37.6,56.7,16.0,11.5,7.3,92.0,105.0
44,95,0.463,12,36,0.333,8,10,0.8,9,35,44,23,9,3,13,13,108,0.543,0.526,0.379,0.105,18.8,79.5,47.8,52.3,8.8,6.7,11.6,105.3,120.9,2dcf48bd-c4d5-44f3-b1d3-d622e879209d,Home,0,46,95,0.484,18,50,0.36,14,15,0.933,9,39,48,29,8,6,13,13,124,0.61,0.579,0.526,0.158,20.5,81.3,52.2,63.0,7.8,10.2,11.3,120.9,105.3
43,96,0.448,10,39,0.256,13,19,0.684,20,24,44,23,9,7,13,17,109,0.522,0.5,0.406,0.198,38.5,63.2,48.9,53.5,9.4,13.2,11.1,113.4,114.4,2b8a7bbd-ccc1-4591-8a58-08e115c91637,Home,0,41,88,0.466,6,35,0.171,22,25,0.88,14,32,46,26,7,4,18,14,110,0.556,0.5,0.398,0.284,36.8,61.5,51.1,63.4,7.3,7.0,15.4,114.4,113.4
41,104,0.394,8,37,0.216,15,17,0.882,16,35,51,23,13,8,12,14,105,0.471,0.433,0.356,0.163,27.6,67.3,46.4,56.1,12.2,12.3,9.7,98.9,109.3,4338ccc8-8c67-4013-a3bf-74f0d7762a50,Home,0,50,103,0.485,11,38,0.289,5,14,0.357,17,42,59,31,7,8,18,13,116,0.531,0.539,0.369,0.136,32.7,72.4,53.6,62.0,6.6,11.9,14.2,109.3,98.9
