mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm,opp_mp,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_game_score,opp_plus_minus,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_usg_pct,opp_off_rtg,opp_def_rtg,opp_bpm
240,41,97,.423,16,48,.333,7,7,1.000,14,40,54,30,4,12,15,19,105,,,.525,.505,.495,.072,27.5,72.7,50.9,73.2,4.1,20.7,13.0,100.0,108.6,117.9,,240,38,94,.404,19,36,.528,19,26,.731,15,37,52,30,11,2,7,8,114,,,.541,.505,.383,.277,27.3,72.5,49.1,78.9,11.4,4.1,6.2,100.0,117.9,108.6,
240,48,99,.485,19,51,.373,16,18,.889,17,40,57,30,12,4,11,13,131,,,.613,.581,.515,.182,36.2,71.4,55.3,62.5,12.2,7.4,9.3,100.0,133.1,92.5,,240,35,92,.380,11,38,.289,10,12,.833,16,30,46,19,5,3,20,15,91,,,.468,.440,.413,.130,28.6,63.8,44.7,54.3,5.1,6.3,17.1,100.0,92.5,133.1,
240,49,93,.527,17,49,.347,10,11,.909,6,39,45,33,6,9,14,16,125,,,.639,.618,.527,.118,14.3,75.0,47.9,67.3,5.8,14.8,12.5,100.0,120.3,112.6,,240,43,102,.422,13,41,.317,18,20,.900,13,36,49,24,8,2,9,13,117,,,.528,.485,.402,.196,25.0,85.7,52.1,55.8,7.7,4.5,7.5,100.0,112.6,120.3,
240,48,92,.522,11,34,.324,26,28,.929,9,40,49,25,9,5,13,17,133,,,.637,.582,.370,.304,20.9,88.9,55.7,52.1,8.3,10.4,11.1,100.0,123.3,119.6,,240,45,95,.474,20,47,.426,19,21,.905,5,34,39,32,8,1,12,25,129,,,.619,.579,.495,.221,11.1,79.1,44.3,71.1,7.4,1.7,10.3,100.0,119.6,123.3,
240,41,81,.506,16,39,.410,12,17,.706,6,36,42,27,1,9,11,13,110,,,.622,.605,.481,.210,16.2,72.0,48.3,65.9,1.1,15.8,11.1,100.0,119.1,114.7,,240,40,97,.412,12,40,.300,14,15,.933,14,31,45,21,4,2,7,14,106,,,.512,.474,.412,.155,28.0,83.8,51.7,52.5,4.3,4.8,6.3,100.0,114.7,119.1,
240,43,83,.518,15,37,.405,17,23,.739,7,32,39,31,6,1,14,24,118,,,.634,.608,.446,.277,18.9,82.1,51.3,72.1,6.3,2.2,13.1,100.0,123.0,114.7,,240,39,79,.494,15,33,.455,17,26,.654,7,30,37,28,6,3,12,21,110,,,.608,.589,.418,.329,17.9,81.1,48.7,71.8,6.3,6.5,11.7,100.0,114.7,123.0,
240,52,91,.571,22,45,.489,10,12,.833,10,41,51,32,6,5,10,13,136,,,.706,.692,.495,.132,28.6,87.2,62.2,61.5,6.4,10.0,9.4,100.0,146.2,92.4,,240,31,81,.383,10,31,.323,14,15,.933,6,25,31,27,5,1,12,12,86,,,.491,.444,.383,.185,12.8,71.4,37.8,87.1,5.4,2.2,12.0,100.0,92.4,146.2,
240,45,83,.542,23,47,.489,16,21,.762,5,31,36,27,10,11,14,16,129,,,.699,.681,.566,.253,13.5,70.5,44.4,60.0,10.1,16.7,13.2,100.0,130.6,113.4,,240,44,94,.468,10,28,.357,14,16,.875,13,32,45,30,6,2,13,17,112,,,.554,.521,.298,.170,29.5,86.5,55.6,68.2,6.1,5.6,11.4,100.0,113.4,130.6,
240,46,81,.568,15,35,.429,9,12,.750,11,25,36,27,8,4,7,16,116,,,.672,.660,.432,.148,31.4,62.5,48.0,58.7,9.7,9.1,7.5,100.0,140.3,123.4,,240,37,82,.451,13,38,.342,15,16,.938,15,24,39,21,1,3,14,15,102,,,.573,.530,.463,.195,37.5,68.6,52.0,56.8,1.2,6.5,13.6,100.0,123.4,140.3,
240,39,74,.527,5,22,.227,34,37,.919,9,47,56,21,7,9,14,16,117,,,.648,.561,.297,.500,31.0,85.5,66.7,53.8,7.3,17.3,13.4,100.0,122.4,103.6,,240,37,94,.394,14,42,.333,11,12,.917,8,20,28,20,6,5,10,23,99,,,.499,.468,.447,.128,14.5,69.0,33.3,54.1,6.3,9.6,9.2,100.0,103.6,122.4,
240,52,94,.553,21,43,.488,13,13,1.000,9,38,47,33,4,8,9,15,138,,,.692,.665,.457,.138,22.0,79.2,52.8,63.5,4.1,13.3,8.3,100.0,140.5,112.0,,240,44,94,.468,9,34,.265,13,18,.722,10,32,42,20,4,4,8,12,110,,,.540,.516,.362,.191,20.8,78.0,47.2,45.5,4.1,7.8,7.3,100.0,112.0,140.5,
240,53,96,.552,25,49,.510,9,11,.818,7,44,51,35,10,5,8,19,140,,,.694,.682,.510,.115,17.1,78.6,52.6,66.0,9.9,9.8,7.4,100.0,138.7,87.2,,240,36,92,.391,7,41,.171,9,13,.692,12,34,46,24,2,3,17,13,88,,,.450,.429,.446,.141,21.4,82.9,47.4,66.7,2.0,6.4,14.8,100.0,87.2,138.7,
