fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg
40,81,0.494,14,33,0.424,11,16,0.688,10,25,35,35,6,3,13,10,105,0.596,0.58,0.407,0.198,24.4,67.6,44.9,87.5,6.8,6.5,12.9,118.3,145.3,45a2006f-2076-48f5-9252-93541a12f7c2,Home,0,48,87,0.552,21,41,0.512,12,16,0.75,12,31,43,34,8,3,8,17,129,0.686,0.672,0.471,0.184,32.4,75.6,55.1,70.8,9.0,6.3,7.8,145.3,118.3
41,94,0.436,18,52,0.346,20,24,0.833,10,43,53,26,8,5,7,24,120,0.574,0.532,0.553,0.255,20.0,84.3,52.5,63.4,8.2,10.0,6.3,122.4,85.7,0973929c-2bb4-40ee-ada2-d29aecc132b9,Home,1,27,79,0.342,7,29,0.241,23,29,0.793,8,40,48,17,2,2,15,20,84,0.458,0.386,0.367,0.367,15.7,80.0,47.5,63.0,2.0,4.8,14.1,85.7,122.4
42,84,0.5,16,34,0.471,12,18,0.667,9,42,51,30,8,6,13,19,112,0.609,0.595,0.405,0.214,20.0,77.8,51.5,71.4,8.2,11.1,12.4,114.7,97.3,7873572e-edba-40b6-b9ee-78397557c2a7,Home,1,36,94,0.383,11,40,0.275,12,17,0.706,12,36,48,24,7,2,13,14,95,0.468,0.441,0.426,0.181,22.2,80.0,48.5,66.7,7.2,4.0,11.4,97.3,114.7
37,83,0.446,13,39,0.333,10,11,0.909,5,33,38,24,8,4,18,12,97,0.552,0.524,0.47,0.133,11.1,82.5,44.7,64.9,8.0,8.5,17.0,96.9,122.8,54940d4e-fa9a-4683-8f71-57737cad4771,Home,0,45,87,0.517,19,40,0.475,14,18,0.778,7,40,47,34,10,3,14,13,123,0.648,0.626,0.46,0.207,17.5,88.9,55.3,75.6,10.0,6.8,12.9,122.8,96.9
42,90,0.467,11,44,0.25,15,20,0.75,11,33,44,24,10,5,14,22,110,0.557,0.528,0.489,0.222,25.0,82.5,52.4,57.1,10.1,8.8,12.4,110.9,113.9,a24039f2-0485-4f53-84d2-e8c9d3d17b7e,Away,0,44,83,0.53,13,26,0.5,12,19,0.632,7,33,40,30,9,3,16,16,113,0.618,0.608,0.313,0.229,17.5,75.0,47.6,68.2,9.1,6.5,14.9,113.9,110.9
41,87,0.471,13,37,0.351,17,25,0.68,11,36,47,24,10,4,10,18,112,0.571,0.546,0.425,0.287,23.4,69.2,47.5,58.5,10.3,6.3,9.3,115.1,110.0,93088487-540a-4446-b8ed-795ecdc3d2ef,Away,1,43,98,0.439,13,35,0.371,8,13,0.615,16,36,52,23,8,4,14,18,107,0.516,0.505,0.357,0.133,30.8,76.6,52.5,53.5,8.2,8.0,11.9,110.0,115.1
43,79,0.544,18,37,0.486,15,18,0.833,7,40,47,32,6,10,19,13,119,0.685,0.658,0.468,0.228,20.0,75.5,53.4,74.4,6.2,19.6,17.9,123.4,101.6,f6764c9e-0226-4c16-99dd-37a7a5162cea,Away,1,36,97,0.371,16,46,0.348,10,11,0.909,13,28,41,24,12,5,10,18,98,0.481,0.454,0.474,0.113,24.5,80.0,46.6,66.7,12.4,11.9,8.9,101.6,123.4
46,89,0.517,16,40,0.4,15,18,0.833,11,40,51,29,7,3,10,17,123,0.635,0.607,0.449,0.202,25.6,88.9,58.0,63.0,7.4,7.3,9.4,130.0,89.9,5b1a8343-fb93-4b40-88de-3e146af26600,Home,1,30,81,0.37,11,40,0.275,14,17,0.824,5,32,37,24,6,2,13,16,85,0.48,0.438,0.494,0.21,11.1,74.4,42.0,80.0,6.3,4.1,12.8,89.9,130.0
39,86,0.453,16,39,0.41,17,20,0.85,8,36,44,21,9,3,8,18,111,0.585,0.547,0.453,0.233,19.5,80.0,51.2,53.8,9.7,7.0,7.8,119.8,106.8,7f84db96-9369-4f6c-899a-16aa5153e3c2,Away,1,36,82,0.439,12,39,0.308,15,20,0.75,9,33,42,24,3,3,13,18,99,0.545,0.512,0.476,0.244,20.0,80.5,48.8,66.7,3.2,6.4,12.5,106.8,119.8
37,86,0.43,15,46,0.326,24,32,0.75,11,38,49,22,7,4,7,18,113,0.565,0.517,0.535,0.372,22.9,84.4,52.7,59.5,7.4,6.8,6.5,119.0,102.2,60191070-fb7d-4b7a-a104-2fda7a37547f,Away,1,36,86,0.419,11,27,0.407,14,16,0.875,7,37,44,25,4,2,12,21,97,0.521,0.483,0.314,0.186,15.6,77.1,47.3,69.4,4.2,5.0,11.4,102.2,119.0
37,78,0.474,15,38,0.395,24,28,0.857,7,39,46,20,8,3,12,20,113,0.626,0.571,0.487,0.359,17.5,88.6,54.8,54.1,8.2,6.8,11.7,115.4,108.3,7007e590-9287-4aa0-979e-6de51a7d0fb5,Home,1,37,84,0.44,16,40,0.4,16,25,0.64,5,33,38,25,9,3,14,21,106,0.558,0.536,0.476,0.298,11.4,82.5,45.2,67.6,9.2,7.5,12.8,108.3,115.4
34,89,0.382,11,39,0.282,11,15,0.733,6,30,36,19,8,5,15,10,90,0.471,0.444,0.438,0.169,12.5,78.9,41.9,55.9,7.9,9.6,13.6,88.5,122.9,50bd113b-1b5d-4f85-b75d-685e6b1e97f5,Away,0,51,91,0.56,19,39,0.487,4,7,0.571,8,42,50,37,10,13,16,13,125,0.664,0.665,0.429,0.077,21.1,87.5,58.1,72.5,9.8,26.0,14.5,122.9,88.5
46,93,0.495,16,41,0.39,14,17,0.824,6,37,43,28,3,2,8,17,122,0.607,0.581,0.441,0.183,15.0,90.2,53.1,60.9,3.0,3.6,7.4,123.0,124.0,fa29ae07-9a2d-4f0a-880b-18517074d3b1,Away,0,47,90,0.522,16,34,0.471,13,19,0.684,4,34,38,27,2,7,5,16,123,0.625,0.611,0.378,0.211,9.8,85.0,46.9,57.4,2.0,13.5,4.8,124.0,123.0
43,87,0.494,17,38,0.447,21,27,0.778,7,34,41,28,5,6,7,15,124,0.627,0.592,0.437,0.31,16.7,66.7,44.1,65.1,5.1,10.5,6.6,127.4,120.2,43c633d6-40ec-4d09-bab5-55411d9122ef,Away,1,47,104,0.452,14,47,0.298,9,10,0.9,17,35,52,30,3,9,10,23,117,0.54,0.519,0.452,0.096,33.3,83.3,55.9,63.8,3.1,18.4,8.4,120.2,127.4
30,82,0.366,7,39,0.179,27,35,0.771,10,34,44,23,3,2,13,18,94,0.483,0.409,0.476,0.427,18.2,85.0,46.3,76.7,3.0,3.8,11.8,94.3,129.4,e5971d38-449c-47c9-917c-3bd6c7d52b32,Away,0,49,92,0.533,18,40,0.45,13,16,0.813,6,45,51,34,11,1,9,26,129,0.651,0.63,0.435,0.174,15.0,81.8,53.7,69.4,11.0,2.3,8.3,129.4,94.3
39,72,0.542,16,36,0.444,20,24,0.833,6,31,37,29,6,4,15,14,114,0.69,0.653,0.5,0.333,20.0,83.8,55.2,74.4,6.7,9.1,15.4,126.5,116.5,635e4688-946d-4113-9565-bcdc7d2e0a23,Home,1,39,79,0.494,17,35,0.486,10,14,0.714,6,24,30,20,6,4,13,18,105,0.616,0.601,0.443,0.177,16.2,80.0,44.8,51.3,6.7,11.1,13.2,116.5,126.5
51,94,0.543,24,41,0.585,14,14,1.0,10,25,35,35,11,2,11,12,140,0.699,0.67,0.436,0.149,23.8,78.1,47.3,68.6,11.1,3.7,9.9,141.3,130.2,85fcd6a9-6170-49a5-b55b-3ee774bb434d,Home,1,51,87,0.586,14,33,0.424,13,15,0.867,7,32,39,36,7,5,14,16,129,0.689,0.667,0.379,0.172,21.9,76.2,52.7,70.6,7.1,9.4,13.0,130.2,141.3
45,84,0.536,17,35,0.486,12,14,0.857,9,32,41,20,3,6,15,25,119,0.66,0.637,0.417,0.167,25.7,74.4,52.6,44.4,3.2,13.3,14.3,127.2,130.4,60632d5f-29f9-47b9-aabf-3a4f873ec260,Away,0,40,85,0.471,18,40,0.45,24,29,0.828,11,26,37,25,6,5,9,18,122,0.624,0.576,0.471,0.341,25.6,74.3,47.4,62.5,6.4,10.2,8.4,130.4,127.2
43,91,0.473,16,41,0.39,13,15,0.867,11,29,40,27,5,4,10,17,115,0.589,0.56,0.451,0.165,24.4,65.9,44.9,62.8,5.3,8.3,9.3,122.2,114.7,616ffb71-31a0-4e2c-b6f1-7821c8c2c047,Home,1,41,92,0.446,13,44,0.295,13,16,0.813,15,34,49,29,7,1,14,12,108,0.545,0.516,0.478,0.174,34.1,75.6,55.1,70.7,7.4,2.0,12.4,114.7,122.2
49,92,0.533,11,34,0.324,9,14,0.643,15,42,57,33,7,5,17,21,118,0.601,0.592,0.37,0.152,35.7,80.8,60.6,67.3,7.1,10.9,14.8,120.1,94.7,90980665-1b13-4eff-826c-c2c1363486db,Home,1,33,89,0.371,10,43,0.233,17,22,0.773,10,27,37,20,9,1,12,16,93,0.471,0.427,0.483,0.247,19.2,64.3,39.4,60.6,9.2,1.7,10.8,94.7,120.1
49,119,0.412,15,51,0.294,11,17,0.647,15,46,61,37,9,5,14,26,124,0.49,0.475,0.429,0.143,21.7,75.4,46.9,75.5,7.4,7.8,10.0,101.7,104.9,ef92d1e2-4fb5-4da7-93c5-03a1a0e212cc,Home,0,42,108,0.389,14,44,0.318,30,32,0.938,15,54,69,30,4,8,17,13,128,0.524,0.454,0.407,0.296,24.6,78.3,53.1,71.4,3.3,11.8,12.2,104.9,101.7
38,82,0.463,14,39,0.359,10,19,0.526,5,41,46,21,1,4,14,25,100,0.553,0.549,0.476,0.232,11.9,78.8,48.9,55.3,1.0,6.8,13.4,101.4,108.5,bd3b36dc-868f-4e97-81b2-4fbb202383f5,Away,0,36,91,0.396,8,32,0.25,27,34,0.794,11,37,48,22,11,5,7,19,107,0.505,0.44,0.352,0.374,21.2,88.1,51.1,61.1,11.2,11.6,6.2,108.5,101.4
43,78,0.551,8,28,0.286,28,35,0.8,6,34,40,27,7,5,12,18,122,0.653,0.603,0.359,0.449,16.7,79.1,50.6,62.8,7.1,8.8,11.4,124.0,114.9,d824565f-33be-4713-953f-9beead2f73cb,Away,1,42,92,0.457,14,35,0.4,15,18,0.833,9,30,39,24,5,3,11,26,113,0.565,0.533,0.38,0.196,20.9,83.3,49.4,57.1,5.1,6.0,9.9,114.9,124.0
45,103,0.437,11,48,0.229,12,18,0.667,18,39,57,31,8,6,12,17,113,0.509,0.49,0.466,0.175,31.6,88.6,56.4,68.9,7.7,10.9,9.8,108.8,112.6,6e3cd81b-d7a4-4a84-bc3b-b5f572cb5a2d,Away,0,47,93,0.505,9,38,0.237,14,17,0.824,5,39,44,26,9,2,11,20,117,0.582,0.554,0.409,0.183,11.4,68.4,43.6,55.3,8.7,3.6,9.9,112.6,108.8
38,95,0.4,18,44,0.409,7,12,0.583,13,31,44,26,5,10,11,14,101,0.504,0.495,0.463,0.126,24.1,70.5,44.9,68.4,5.3,14.7,9.9,107.1,117.7,0e3cf374-956a-4815-aa74-46a94d18c1ab,Home,0,46,91,0.505,7,23,0.304,12,17,0.706,13,41,54,25,5,8,9,12,111,0.564,0.544,0.253,0.187,29.5,75.9,55.1,54.3,5.3,15.7,8.4,117.7,107.1
41,94,0.436,12,42,0.286,17,21,0.81,12,33,45,21,8,6,13,24,111,0.538,0.5,0.447,0.223,24.0,78.6,48.9,51.2,7.9,14.0,11.2,109.7,115.7,78db47a3-0fba-4c91-a994-99b743d29ea0,Home,0,36,79,0.456,14,36,0.389,31,36,0.861,9,38,47,24,9,3,17,18,117,0.617,0.544,0.456,0.456,21.4,76.0,51.1,66.7,8.9,5.8,15.2,115.7,109.7
35,75,0.467,12,34,0.353,27,32,0.844,9,29,38,27,3,7,14,16,109,0.612,0.547,0.453,0.427,24.3,69.0,48.1,77.1,3.3,11.1,13.6,118.7,132.9,e5e56bd1-8cfe-4eb1-b27f-ccb05b68826e,Home,0,45,92,0.489,14,29,0.483,18,22,0.818,13,28,41,25,9,6,7,22,122,0.6,0.565,0.315,0.239,31.0,75.7,51.9,55.6,9.8,14.6,6.4,132.9,118.7
43,81,0.531,17,36,0.472,1,2,0.5,10,39,49,29,6,5,18,4,104,0.635,0.636,0.444,0.025,27.8,76.5,56.3,67.4,6.7,12.2,18.0,115.9,101.4,e4b8639b-03d9-4b08-81c3-b36833ac1252,Home,1,37,93,0.398,17,52,0.327,0,0,0.0,12,26,38,27,11,4,12,8,91,0.489,0.489,0.559,0.0,23.5,72.2,43.7,73.0,12.3,8.9,11.4,101.4,115.9
43,84,0.512,15,40,0.375,16,20,0.8,10,33,43,27,9,4,15,20,117,0.63,0.601,0.476,0.238,25.6,86.8,55.8,62.8,9.3,8.3,13.9,121.2,102.6,864ed2cc-dda2-4eca-b351-7db036895e09,Home,1,36,78,0.462,11,30,0.367,16,23,0.696,5,29,34,19,6,1,16,15,99,0.562,0.532,0.385,0.295,13.2,74.4,44.2,52.8,6.2,2.3,15.4,102.6,121.2
42,85,0.494,11,30,0.367,12,13,0.923,8,34,42,27,7,3,19,15,107,0.59,0.559,0.353,0.153,21.1,81.0,52.5,64.3,7.1,5.9,17.3,108.1,126.3,b0629c53-e32d-4272-b41b-cabde7035656,Away,0,47,89,0.528,13,38,0.342,18,20,0.9,8,30,38,29,13,5,10,12,125,0.639,0.601,0.427,0.225,19.0,78.9,47.5,61.7,13.1,9.1,9.3,126.3,108.1
30,75,0.4,7,27,0.259,21,23,0.913,7,27,34,16,10,4,17,18,88,0.517,0.447,0.36,0.307,16.3,79.4,44.2,53.3,10.5,8.0,16.6,92.4,118.6,fb336b32-8830-41f7-920a-c75ec5049aa4,Away,0,42,85,0.494,11,35,0.314,18,19,0.947,7,36,43,27,11,5,14,18,113,0.605,0.559,0.412,0.224,20.6,83.7,55.8,64.3,11.5,10.4,13.0,118.6,92.4
