fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Opponent,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,team
40,89,0.449,10,30,0.333,23,29,0.793,6,36,42,25,4,9,10,25,113,0.555,0.506,0.337,0.326,13.3,78.3,46.2,62.5,3.8,16.4,8.9,108.6,117.2,3e97ee02-2f5a-4dbb-af19-7608b177a3df,Home,MIL,0,42,94,0.447,10,39,0.256,28,34,0.824,10,39,49,26,7,8,9,22,122,0.56,0.5,0.415,0.362,21.7,86.7,53.8,61.9,6.7,13.6,7.6,117.2,108.6,DET
43,86,0.5,15,38,0.395,12,20,0.6,5,39,44,26,4,0,11,17,113,0.596,0.587,0.442,0.233,11.4,81.3,47.8,60.5,4.1,0.0,10.4,115.6,108.4,211c7997-dc29-46fa-89e9-679d4cf7e95f,Home,CHO,1,38,87,0.437,15,38,0.395,15,19,0.789,9,39,48,27,5,5,11,22,106,0.556,0.523,0.437,0.218,18.8,88.6,52.2,71.1,5.1,10.4,10.3,108.4,115.6,DET
37,85,0.435,9,32,0.281,21,27,0.778,11,34,45,22,2,8,17,20,104,0.537,0.488,0.376,0.318,24.4,68.0,47.4,59.5,2.0,12.1,14.9,104.1,118.1,75403c09-3242-422a-b0af-b8d8752ec48f,Home,WAS,0,45,100,0.45,11,34,0.324,17,21,0.81,16,34,50,26,10,4,10,19,118,0.54,0.505,0.34,0.21,32.0,75.6,52.6,57.8,10.0,7.5,8.4,118.1,104.1,DET
47,95,0.495,11,26,0.423,15,19,0.789,15,38,53,27,6,2,9,11,120,0.58,0.553,0.274,0.2,31.9,77.6,55.2,57.4,6.3,3.1,8.0,126.0,109.2,4e0a17ef-1f52-4b43-8a52-90e664bdfad8,Home,OKC,1,44,92,0.478,8,28,0.286,8,12,0.667,11,32,43,17,7,5,10,18,104,0.535,0.522,0.304,0.13,22.4,68.1,44.8,38.6,7.3,7.2,9.3,109.2,126.0,DET
45,81,0.556,16,31,0.516,15,19,0.789,7,28,35,27,8,3,19,17,121,0.677,0.654,0.383,0.235,23.3,73.7,51.5,60.0,8.2,5.6,17.5,124.8,132.0,7253bf8b-9d09-4929-9241-971d9b8b4c73,Away,CLE,0,47,89,0.528,12,35,0.343,22,23,0.957,10,23,33,26,13,5,9,15,128,0.646,0.596,0.393,0.258,26.3,76.7,48.5,55.3,13.4,10.0,8.3,132.0,124.8,DET
45,89,0.506,17,40,0.425,18,24,0.75,13,25,38,28,5,3,17,18,125,0.628,0.601,0.449,0.27,31.0,78.1,51.4,62.2,5.0,5.0,14.6,124.9,135.9,c9ed5957-9dbe-431a-899c-31933ee696f0,Home,LAC,0,53,89,0.596,14,29,0.483,16,19,0.842,7,29,36,31,12,5,11,21,136,0.698,0.674,0.326,0.213,21.9,69.0,48.6,58.5,12.0,10.2,10.2,135.9,124.9,DET
36,80,0.45,8,31,0.258,19,22,0.864,9,27,36,22,6,5,15,18,99,0.552,0.5,0.388,0.275,23.1,79.4,49.3,61.1,6.5,8.3,14.3,107.4,120.4,78d0f99b-6b0f-49a5-aad0-8b36b27f0c7e,Home,ORL,0,45,84,0.536,10,24,0.417,11,15,0.733,7,30,37,22,7,3,10,18,111,0.613,0.595,0.286,0.179,20.6,76.9,50.7,48.9,7.6,6.1,9.9,120.4,107.4,DET
47,84,0.56,17,31,0.548,22,22,1.0,6,42,48,32,2,2,13,21,133,0.71,0.661,0.369,0.262,17.6,89.4,59.3,68.1,2.0,3.9,12.2,132.4,119.4,f58e8119-6dc9-4f83-89d9-c4b5d66aa0a5,Away,SAC,1,45,95,0.474,15,44,0.341,15,22,0.682,5,28,33,31,7,6,4,20,120,0.573,0.553,0.463,0.232,10.6,82.4,40.7,68.9,7.0,11.3,3.7,119.4,132.4,DET
45,93,0.484,16,27,0.593,22,31,0.71,16,29,45,26,3,7,17,23,128,0.6,0.57,0.29,0.333,37.2,72.5,54.2,57.8,2.9,11.9,13.7,122.9,117.1,e18ff820-d5e2-4f81-b9e7-e7d3b29416c4,Away,POR,1,41,89,0.461,11,30,0.367,29,33,0.879,11,27,38,29,9,7,17,27,122,0.589,0.522,0.337,0.371,27.5,62.8,45.8,70.7,8.6,10.6,14.1,117.1,122.9,DET
45,102,0.441,9,30,0.3,7,7,1.0,14,43,57,27,7,2,14,19,106,0.504,0.485,0.294,0.069,28.6,100.0,62.0,60.0,6.8,4.7,11.8,103.5,109.4,effbfa51-84d2-477b-98b6-60e10b6a9f38,Away,LAC,0,37,82,0.451,13,39,0.333,25,26,0.962,0,35,35,20,9,6,11,13,112,0.599,0.53,0.476,0.317,0.0,71.4,38.0,54.1,8.8,8.3,10.5,109.4,103.5,DET
