player,location,team,opponent,team_score,opponent_score,win,game_id,PCA1_1,PCA2_1,PCA2_2,PCA2_3,PCA3_1,PCA3_2,PCA3_3,PCA4_1,PCA5_1,PCA6_1,PCA6_2,PCA6_3
John Konchar,Home,MEM,GSW,101,121,0,6f69ff9d-ed9e-4433-8499-1fdd4365902a,-0.6353003980036273,1.8291521284746168,-0.6717099650846012,-0.24516187473504722,4.988043330597966,-2.368194256016955,-0.0064968839458522274,-0.6455710058060451,-1.294335089101455,0.4765968747805509,-0.2187934550984648,0.2248416904121076
Santi Aldama,Home,MEM,GSW,101,121,0,6f69ff9d-ed9e-4433-8499-1fdd4365902a,-0.48312782961190953,0.4604993875810194,2.0505259705047743,-1.0686164458700633,1.1504617160847261,-1.1467654785277692,-0.8065624586563309,-1.3937020591955251,-1.294335089101455,0.2920030056380806,-0.7867396368696474,0.6855040010401715
David Roddy,Home,MEM,GSW,101,121,0,6f69ff9d-ed9e-4433-8499-1fdd4365902a,0.9724384257433598,1.0737879402556891,-1.6384304601925326,-0.11591669591526048,-0.9739241552857025,-0.41769574425609096,-0.6582174676873387,1.6933547270787321,1.6586990420498635,1.0842618197967528,-0.612567778046464,-1.0220742419049647
Luke Kennard,Home,MEM,GSW,101,121,0,6f69ff9d-ed9e-4433-8499-1fdd4365902a,-0.1871670344595904,-0.3082039909882899,-0.9592010216336396,0.09474713029073141,-0.6014672455644771,-0.6343425351685225,0.47395685055343645,1.7591692447492586,-1.294335089101455,0.2008292189754471,-0.8899303575497597,-0.3663321612143818
Tosan Evbuomwan,Home,MEM,GSW,101,121,0,6f69ff9d-ed9e-4433-8499-1fdd4365902a,-1.129656374307884,-1.5266824158391632,-0.2765811954120106,-0.440241363476459,-1.2534400020772323,-0.44590797912804536,0.9949552832937898,2.882920431753039,-1.294335089101455,-0.3363038533133378,-0.8937349969154168,-0.5591751603511077
GG Jackson II,Home,MEM,GSW,101,121,0,6f69ff9d-ed9e-4433-8499-1fdd4365902a,-1.5953595160606107,-0.6602496620742309,-0.6514111973960122,0.7791737665942602,-1.3441881285296329,-0.3315006989101384,-0.4365402754289048,-1.985036662494684,0.8209374924691294,-0.03231336948587819,-1.8252796871160977,0.8386106790009714
Derrick Rose,Home,MEM,GSW,101,121,0,6f69ff9d-ed9e-4433-8499-1fdd4365902a,0.5483527149295624,0.5639482176819289,-1.9475083019942143,-2.907312269681256,-1.329475509579458,-0.3370805561050779,-0.44841178213157196,1.6522919655523851,0.4477479731738871,0.624466081700572,0.5036416502499671,-0.7145688148350313
Matthew Hurt,Home,MEM,GSW,101,121,0,6f69ff9d-ed9e-4433-8499-1fdd4365902a,-1.9308838968711048,-2.1861779682267315,0.09390305601223872,-0.10712587838681549,-2.096522868213676,-0.09820026451310897,0.07165347443037587,-2.1894760093005465,-1.294335089101455,-0.15378232786734441,-2.82729872277872,2.0850944537640013
Trey Jemison,Home,MEM,GSW,101,121,0,6f69ff9d-ed9e-4433-8499-1fdd4365902a,-2.1427162386052157,-2.1861779682267315,0.09390305601223872,-0.10712587838681549,-2.8446350476971265,-0.005482786812602857,0.3914237377814586,-2.968820835375137,-1.294335089101455,-3.40313661484919,0.2223130528545835,-0.8484238575049496
Jacob Gilyard,Away,MEM,BOS,91,131,0,09ae23b3-cf91-42b4-b421-a32f012d9f52,1.8148535045556347,2.9711911045522545,-0.10653021821128394,-0.3464098518272214,-1.1656093606762983,-0.3345171220342419,-0.48928990064642147,1.8776625989858764,-1.294335089101455,1.3764601159488836,-1.4541247408496851,-2.303757264309265
GG Jackson II,Away,MEM,BOS,91,131,0,09ae23b3-cf91-42b4-b421-a32f012d9f52,3.627225509211028,1.038302382101215,1.1148099504350157,0.9386604682401555,1.2919538195191311,-1.085621689338622,-0.10684033965473788,-0.09144893145022624,-1.294335089101455,2.3236969625300374,-2.2758815545457107,-2.0325922503888525
David Roddy,Away,MEM,BOS,91,131,0,09ae23b3-cf91-42b4-b421-a32f012d9f52,1.283502973822338,-0.4449611601817476,-0.7714038211298175,1.033585339404705,1.7878209020372986,-1.1744229536344803,-1.3323087607098136,-0.28814201786812355,0.8290927216297946,1.8848640558291565,-2.719878787285603,-2.1109689587475318
