Player,PCA1_1,PCA2_1,PCA3_1,PCA3_2,PCA4_1,PCA5_1,PCA5_2
Andrew Wiggins,2.943993060188921,4.29800312989351,1.6643029503727618,0.715270182418982,1.777776486858117,0.7311819048500428,0.42079967950245234
Anfernee Simons,1.9340959428777598,4.481233353706028,1.6405070361813678,-0.3809322158433624,-0.5453294362824823,0.8092432980826338,1.1046658412385046
Anthony Black,1.3950224041731503,-1.1746078800855555,-0.09620699065221114,0.3322427295920763,-0.713201361610937,0.650451717413004,0.3570353433760345
Anthony Davis,2.6280908311581253,7.9565537475058665,2.7436788880909893,0.13187861552061295,7.3253542979460295,1.02198351204676,-0.36041716872958424
Anthony Edwards,3.7848413748691216,7.468768060909922,3.657220226757883,-0.5554263161753458,1.5211425515313397,0.6116329088614927,0.6048197291467002
Anthony Gill,-0.5186718638433556,-1.6858341794527232,-1.2878018145617651,0.15459084603452522,-0.811756349430162,1.2619545651649235,-0.0407998856573059
Anthony Lamb,-0.6950537258141845,-1.385305983202015,-0.86309053484792,-0.009072169056966358,-0.6406813396495492,-1.5807621148297795,0.13324017262998689
Anthony Tolliver,-1.5139010394049521,-2.4631593008034725,-1.6777687047636132,-0.2689810072967158,-1.5405284502629308,-2.4233720391649767,1.9928169366503128
Anžejs Pasečņiks,-1.958188722219246,-3.140053199480675,2.311716281858739,-0.3104520176687876,-1.4409987688160963,-6.422658214713377,-0.6015011990033637
Armoni Brooks,-0.48211395666179246,-0.5763978398093064,-0.6660470363263703,0.03781775606617267,-0.7476383371778059,-0.08873327458397738,0.6259508228249759
Arnoldas Kulboka,-2.1605417187527842,-3.2510022679404535,-2.420231154858092,-0.24688241698994454,-2.421524421703485,-6.422658214713377,-0.6015011990033637
Aron Baynes,1.0422788428082164,-0.4872176900629004,-0.05934564655482913,1.0794232583670533,1.6407753704215093,0.25342762436007565,-0.06777740666850858
Ashton Hagans,-1.4925123384694445,-2.3410816217793493,-0.49692554822173646,-0.37990107417664315,-1.3042066710735318,-3.1627931875807467,0.06585489497010044
Ausar Thompson,1.921664778531615,0.862489802287567,1.9923212826059107,1.3391664670081604,3.1059780301770696,0.3239453823616072,-0.8964787681705141
Austin Reaves,2.108462521399768,2.231537872223957,1.2442434110713165,-0.5108747597024506,0.1764639177426554,1.4289068557465425,0.4298273948510795
Austin Rivers,0.2894150393915809,-0.15478233814878375,0.5810336859539222,0.2905827634261869,-1.1011365541395906,0.607099327551542,0.48187626452915333
Avery Bradley,0.20703899437676437,-0.2919451177972755,0.7038997859430834,0.7627950021638585,-0.968564489711307,0.25059407109244386,0.902960510604981
Axel Toupane,-1.6509007716602055,-2.392773542968607,-1.6703388179039986,-0.0679611252058784,-1.473049750746375,-0.43777214236125356,1.8040844903578244
Ayo Dosunmu,2.581938368164152,1.0017253659709244,1.708247507008773,0.3959494744799036,-0.11043122605866686,1.2748616244627493,0.2836717327807186
B.J. Johnson,-1.2144422623063542,-0.4613136876507218,-2.1152296001748954,0.2980045114054211,0.7177280516595813,-0.45118958985871727,-0.8193266104531635
Bam Adebayo,3.385457241263563,5.814495120575785,3.539717286205332,0.11503547158905773,5.062240573065612,0.895241424739113,-0.6778096357725029
Ben McLemore,-0.03670538637817293,0.5368146165791199,-0.30979408206393727,0.5844216286249512,-1.0625575386505564,0.21125087452986266,0.7447451768443456
Ben Sheppard,0.006568316624641717,-1.2722070587945888,-0.4982934847750331,0.49778864721778615,-1.395460615214682,0.5517186857699478,0.6244553688814362
Ben Simmons,1.3589076640542728,0.9342712522311958,4.338332137389743,-0.3027949236033699,3.006290764542896,0.5763773276940374,-1.80378705029934
Bennedict Mathurin,1.6265842687457681,4.338604078331806,1.1221484782110034,0.41983279278864744,0.5303625281555544,0.488913372542957,0.732962963995804
Bilal Coulibaly,1.396613453915209,0.7475737371915764,1.3607599128782708,0.712602416290257,1.2587055285756443,0.40156059880828937,0.4126668661987893
Bismack Biyombo,0.23057949931951688,-1.2367583619897151,-0.25095924721256474,0.741304460548601,1.974378600266616,0.44672974733133186,-2.398224017049556
Blake Griffin,0.568866839277716,0.8911932506371076,0.9041345014469973,0.45029155388912445,0.8589354130401922,0.5578219528359155,0.2840657512097632
Blake Wesley,-0.03760379405023455,-0.905626720872686,0.8843387979828528,-0.20369648064406423,-1.1301917124514589,-0.43225930688319364,0.29883431702553576
Boban Marjanović,-1.325185635832222,-1.5737930940139562,-1.7554234007460734,-0.30532699678154673,-0.6021083504880703,1.0411054017494854,-1.4618090196447242
Bobby Portis,1.7126718139174921,2.6245664100926054,0.5877532224075587,0.7042488194566718,3.6469709110039297,1.2146813075214482,0.6101802382510113
Bogdan Bogdanović,1.7185991392755584,3.5817074538938662,1.8031321302411774,0.1789207972748947,0.13254666971696555,1.0041908207536336,0.9844900537632176
Bojan Bogdanović,2.009651313425898,4.527988513564757,0.9419932709463152,-0.04130644159055287,-0.2349900840018898,0.9389958896841099,0.8634531276124585
Bol Bol,-0.4281757368957668,-1.2867402253757123,-1.3644485060196463,-0.31282649068226476,0.040639446682707275,1.3223142338749223,-0.27891964387350543
Bones Hyland,-0.034727191921586464,1.534273034958234,1.1893752354694722,-0.12866988523150472,-0.645221523999537,0.2355237908297393,0.9394124353106661
